-0.09837942	-0.03745656	0.13574159	0.011925946	0.005204546	-0.024802048	-0.03273269	-0.04840646	-0.11715213	-0.06546568	0.044931598	-0.120399855	-0.07033415	0.037141476	0.02798011	-0.007372797
-0.13855653	-0.015290299	0.09177069	-0.016827522	-0.047148	-0.008389876	-0.03921509	-0.09727784	-0.09186474	-0.06729298	0.021453638	-0.11769794	-0.026537586	0.03007202	0.014247698	-0.021109581
-0.11386866	0.025775773	0.13534814	-0.021105682	0.029704288	0.06363259	-0.01823102	-0.09047014	-0.13119446	-0.06869543	0.033316407	-0.1443128	-0.039891012	-0.048027743	0.029188601	-0.11519869
-0.07252367	-0.0560057	0.07432907	-0.0034176663	0.022971937	-0.020820003	-0.036613382	-0.08026483	-0.14960039	-0.034283	0.008273057	-0.06186048	0.026853353	0.012853795	0.018506216	-0.0017856484
-0.07386756	-0.03385612	0.083359	0.02370647	-0.028287776	-0.029078482	-0.022546807	-0.092020884	-0.046192	-0.09753712	0.002303685	-0.120890185	0.04915159	0.011677693	-0.011170839	-0.01768609
-0.07146867	-0.029102448	0.04854744	0.024835901	-0.023666788	-0.009650281	-0.034011614	-0.11928572	-0.08248826	-0.07469822	0.06165993	-0.031500623	-0.05396822	-0.029896934	-0.03135316	0.0145999305
-0.17684044	-0.05367182	0.16379239	-0.0015818272	-0.05644999	-0.023616107	-0.04094393	-0.097275734	-0.14301628	-0.074714534	-0.050997026	-0.12818293	0.004314825	0.026086062	0.015413783	-0.05046321
-0.101227194	-0.028104952	0.11578907	-0.03194302	0.022900451	0.016806193	-0.013376573	-0.08199176	-0.1756159	-0.028014595	-0.024291603	-0.09134216	-0.045815494	0.015147142	-0.03569163	0.052558463
-0.11095506	-0.007431128	0.16502954	-0.028050728	0.03781181	-0.03757651	-0.07130034	-0.10072379	-0.008598352	-0.04702473	0.017135467	-0.08709157	-0.049221057	0.003901321	0.09237261	0.007417432
-0.058953844	-0.05628756	0.117836475	-0.047573693	0.024118107	0.036955044	-0.042825118	-0.01675545	-0.087638885	-0.011491663	0.043741595	-0.10386853	0.047203816	0.04501462	0.11526154	-0.06612786
-0.08126824	-0.068800904	0.021880032	0.0045625744	0.008933378	-0.025878772	-0.01575796	-0.054410722	-0.09036588	-0.011695065	0.051850967	-0.12248807	-0.011730171	-0.03690306	0.017267385	0.022807902
-0.07140093	0.039884582	0.11608109	0.012539678	0.024568057	0.024533939	0.04554304	-0.08473639	-0.22993803	-0.07063477	-0.039490063	-0.14037627	0.017089	0.07078496	0.06296687	-0.013973577
0.0037794402	-0.04033285	0.02400849	-0.011072344	-0.011920864	0.056603327	-0.0027101077	-0.109131	-0.051631268	-0.0971717	0.03709456	-0.04592625	0.009479114	0.056450807	0.0104939155	-0.0014528284
-0.09184265	0.045567572	0.1296693	0.08346837	-0.102092505	0.023617718	-0.089151815	-0.020376371	-0.1039885	-0.048984595	0.0006596306	-0.08762244	-0.073097505	0.1028485	0.0022181317	0.016387679
-0.10905235	-0.052285586	0.01594977	-0.01616528	0.044134263	0.0069347895	0.046142895	-0.05775463	-0.16455087	-0.074280374	-0.017389268	-0.10840303	0.08076689	-0.013427725	0.003925983	-0.0039632414
-0.17457661	0.038072746	0.11188084	0.052634142	0.074763626	-0.028861165	0.020191574	-0.038852282	-0.0523669	0.016364587	0.011655	-0.1810764	-0.04246204	-0.018919498	0.027648047	-0.032827847
-0.034596823	-0.017130809	0.054606378	-0.039537262	-0.00044132228	-0.017978637	-0.03358034	-0.09923652	-0.049993303	-0.06098763	-0.040483516	-0.06910782	0.0067950846	-0.01788066	0.027010083	0.0014320288
-0.077462904	0.07520802	0.14523341	-0.02856297	0.053918507	-0.02384429	-0.016956992	-0.03025176	-0.17047162	-0.039965447	-0.023561606	-0.10132403	0.045851946	0.038311724	0.027949343	-0.027586557
-0.09785471	-0.099027984	0.04198066	0.06124313	-0.066180624	-0.043679472	0.02284072	-0.065187	-0.0978709	-0.044525255	0.039911475	-0.088749275	-0.008762954	0.0519052	-0.08977986	-0.022122107
-0.059092328	0.047846105	-0.01107659	-0.04941806	-0.010585393	-0.021421213	-0.043762058	-0.055831935	-0.06793517	0.021204468	0.031806964	-0.12606238	0.014209042	-0.002749656	-0.048218273	-0.11158464
-0.10040234	0.088342324	0.062515035	0.059958436	-0.027955748	-0.011734107	-0.056283195	-0.0833767	-0.02639447	-0.08830928	0.029465532	-0.0031555803	0.045191597	0.04476292	0.023076773	-0.0002450581
-0.05962767	-0.11227257	0.13479768	0.016737128	-0.004791826	-0.08175645	-0.10188723	-0.039739426	-0.056603312	0.027045632	-0.018732008	-0.07613403	-0.049858477	0.015679786	0.027451135	0.050624747
-0.12652016	-0.047456745	-0.05930828	-0.03629437	0.03225757	-0.037214022	0.06843589	-0.1606354	-0.018499125	0.10653314	0.120838836	-0.06477503	0.002382894	0.01993335	0.058811147	-0.05441385
-0.12367337	-0.016524913	0.13127278	0.04746123	0.02599014	-0.021417905	-0.012799152	0.048632964	-0.022963554	0.039694034	0.029566843	-0.16767342	-0.07468492	0.06377109	-0.08522648	0.040954906
-0.08519744	0.04077938	-0.016079415	0.025161952	0.06517891	-0.017004618	-0.12786458	-0.1124236	-0.044251036	-0.07597358	-0.0053769164	0.05416263	0.073219925	0.04671994	0.092178464	-0.03674031
-0.025850492	-0.025105936	0.101087004	0.04814516	0.047483403	-0.012789722	-0.08776938	-0.044330027	-0.062344268	-0.022843359	0.048050184	0.0070404857	-0.0841837	-0.056645922	0.057686966	-0.07644007
-0.03735163	-0.024911594	0.14073892	0.026157327	0.020162977	-0.04303547	-0.030884335	-0.15277252	-0.12879938	-0.061789554	0.027783412	0.08289381	-0.080665596	-0.033379033	0.015170082	-0.037056882
-0.1392753	-0.029332886	0.074660376	0.067350075	-0.05960134	-0.07174185	-0.04633654	0.022076413	-0.009735026	-0.104258366	0.033242173	-0.028995784	0.015646987	-0.018261932	-0.039117135	0.027497398
-0.08631377	-0.036234546	0.14387308	-0.069653615	0.07495866	0.024936033	0.024171399	-0.077910006	0.10678937	-0.13547596	0.05447964	-0.00997282	-0.05809959	-0.010055725	-0.028331766	0.11342089
-0.11298228	-0.028378516	0.07411838	0.011795747	0.03945352	-0.029634072	0.017514104	-0.08027106	-0.03685115	-0.099470735	0.0024567072	0.0018604782	0.015785784	-0.0010270603	0.037913024	0.012451472
0.010532764	-0.03353249	0.072221875	-0.06063576	-0.011330087	0.00012954	-0.07003426	-0.091499016	-0.07675462	0.01767126	-0.07677553	-0.092512645	0.0030955581	0.059574183	-0.011209257	-0.04266984
-0.063192494	-0.03206117	0.11007397	-0.0077474494	0.017689561	0.08245046	-0.043522067	0.015532463	-0.1120928	-0.02429724	-0.12340765	-0.036916412	-0.02216425	0.085384585	-0.011712237	0.00933375
-0.121885635	-0.05661441	0.03686347	0.026999868	-0.0060233716	-0.026700303	0.0131253665	-0.14992885	-0.08779063	-0.046618033	-0.01186166	-0.012362271	-0.094642274	0.030441286	-0.00064657145	0.051842693
-0.0137297595	-0.053934403	0.17000268	-0.016161261	-0.049625535	0.04067333	0.017545527	0.02198078	-0.0739549	0.0020236936	-0.031965967	0.017066147	-0.06613036	0.060177412	-0.03315962	0.062349454
0.023438632	0.021124179	0.024887957	0.029465932	0.12658033	-0.026973674	-0.07523989	-0.07012203	-0.03675181	0.0054943375	0.018124064	-0.08494353	0.037981994	-0.046390764	-0.042393297	-0.0046861423
-0.12951994	-0.0677853	0.07790558	-0.054490868	-0.0130354995	-0.065422826	0.012685801	-0.060821813	-0.014998425	-0.09894154	0.03919594	-0.0012021877	0.0034068637	-0.031449035	0.037505135	-0.016898103
-0.038818788	-0.0128594795	0.016877292	-0.032433696	-0.05659661	0.08463092	0.05220439	-0.013492128	-0.021228021	-0.006596416	0.0124133965	-0.059960622	-0.02931711	0.032996047	-0.03858977	0.035880595
-0.07447038	-0.03615819	0.20479164	0.07606396	-0.08130699	0.00569791	-0.070905715	-0.08742461	0.012337265	-0.08103728	-0.011276494	-0.021893807	0.042715568	-0.05100187	0.016643828	-0.03910096
-0.12706219	-0.03206674	0.115561806	0.027897825	0.025545083	-0.048031576	0.0264221	-0.045578346	0.035273727	-0.049204018	-0.04403696	-0.07619084	0.02431694	0.0037236512	-0.03667385	-0.0413044
0.050132383	-0.035938594	0.065363854	0.046415597	0.02576595	-0.08381195	-0.0190031	-0.011813423	-0.047386	-0.030371394	0.056634057	-0.07481877	0.026080405	-0.070262894	-0.00041776162	-0.047524717
-0.10197951	-0.041601915	0.028400952	0.02035389	0.02962052	0.027569296	-0.061678678	-0.043739963	-0.057593737	-0.07394801	-0.01787417	0.0077499785	0.0980949	0.037538704	0.04366545	0.12602773
-0.16670367	-0.013007089	0.01144729	-0.046008144	-0.008767599	-0.037270103	-0.092518054	-0.07311722	-0.12779656	-0.006097928	0.12472079	-0.049350284	-0.026172873	0.043869067	-0.051855527	0.057442438
-0.023227906	-0.03294586	0.114809826	0.100731134	0.06851573	0.0011224082	0.021235954	-0.083514474	-0.041163802	-0.14092769	-0.045784146	-0.03524325	-0.07225733	-0.046983074	-0.102228746	0.09198623
0.01504765	-0.03844277	0.07342704	0.116647124	-0.014924613	-0.04406996	0.09357691	-0.102924824	-0.12496043	-0.0073806862	-0.01967341	-0.024124522	-0.022829207	0.098666795	0.038099658	0.008189435
0.04837117	-0.07076783	-0.117031656	-0.013551806	-0.06308232	-0.0042139757	-0.09426203	0.021409733	-0.014309464	0.031107672	0.031668667	-0.016483802	-0.086969055	-0.011016455	-0.023164306	0.031621475
-0.035212975	0.060784858	0.08376657	-0.050845537	-0.07109129	0.11009125	-0.031751305	-0.15675405	-0.05631585	-0.083700374	-0.16819493	-0.10539656	-0.018948754	0.08454915	-0.04742917	-0.013475636
0.04285931	0.01132141	-0.00273408	-0.02794538	0.02866555	0.06303493	-0.043384448	-0.091819115	-0.011043631	-0.030497644	-0.037110243	0.09463812	-0.017757356	-0.019266816	-0.015648097	-0.059998482
-0.012170677	-0.07599685	0.08155338	0.0034276792	0.021923661	-0.03312642	-0.15237513	-0.03457947	-0.025965648	-0.108505115	0.015441652	0.04085684	0.01370641	-0.009775559	0.057895023	-0.058563787
0.026205786	-0.045229573	0.04143938	-0.02453455	0.027054168	0.058401298	-0.08406369	-0.03595965	0.0030833406	0.011844261	-0.13180405	-0.014159408	-0.074208066	0.018328415	-0.059927236	0.04899878
-0.10936279	-0.04111837	0.06792031	0.0044462355	0.100155175	-0.049361218	0.10985062	-0.066597335	-0.052856576	-0.006962705	0.08477164	-0.04942928	-0.15952894	0.055992316	0.03431167	0.024082422
-0.05530714	-0.050325852	-0.032754958	0.045105327	-0.098064154	0.09112114	-0.06296148	-0.101721816	-0.14888558	-0.02116758	0.07567513	-0.09943367	0.10627201	-0.077420324	0.026699524	0.008669083
-0.13428712	-0.11809189	0.07631156	0.053946376	-0.06701066	0.06643706	0.10589361	-0.095538534	0.017226137	0.05286463	0.06414317	-0.08765724	-0.03040965	0.0042074327	0.060520668	-0.011452809
-0.010837394	-0.0387099	0.13638155	-0.12510766	-0.0043183905	-0.064945996	-0.07058532	-0.043399192	-0.011818669	-0.00036660163	0.07909801	-0.014011707	0.07803487	-0.0039525954	9.8458244e-05	-0.07285613
-0.025008256	-0.14093542	0.012698801	-0.06580223	-0.09107148	-0.034701303	-0.016207365	-0.03087659	-0.020490695	0.036726914	-0.0023286638	-0.031334758	0.025055133	-0.02963692	0.05151352	-0.09819525
-0.1273921	-0.065153025	-0.036822874	-0.13848232	0.003330918	0.043566156	-0.056592323	-0.07473803	0.012915191	0.07007848	-0.0032406144	0.06906617	-0.007173206	0.03496588	0.028101137	-0.071143605
-0.113894716	0.02403804	-0.043782283	-0.009850268	-0.031528544	-0.03504451	0.031118123	-0.0035500557	-0.1656275	-0.02260578	-0.004730071	-0.18389367	-0.05327476	-0.022684798	-0.017849453	0.012422724
-0.11857891	0.078487396	0.043759827	-0.0143190045	-0.04214546	-0.016700696	0.025538402	-0.035270687	-0.11459927	0.059592497	0.023841336	-0.07538359	0.017195044	0.033545084	-0.0130180875	0.041485075
-0.07483169	0.017778326	0.051459443	0.044248566	0.058812223	-0.090105265	-0.058362324	-0.104266725	-0.07415532	-0.09177175	-0.030800948	-0.1727556	-0.0040418953	-0.006230333	-0.0054428848	-0.0007983033
-0.22433276	0.02993836	0.15095966	-0.08029936	0.044980787	-0.019750064	0.014063404	0.019794157	-0.04724515	-0.08324705	0.1271256	0.12613313	-0.19057514	0.09316851	-0.06031801	-0.0054005384
0.019343138	-0.13057643	-0.008800337	0.012869772	-0.048997894	0.068406664	-0.032002904	-0.0023582883	-0.20470685	0.0038570638	-0.017116843	0.003552441	0.03611132	0.039025843	0.08224641	-0.077657305
0.07243224	0.00084122317	0.048884626	-0.024193246	0.17326652	0.013386495	-0.074367166	0.079481184	-0.012737574	-0.034114175	-0.055844538	-0.09638208	0.02699882	0.16599034	-0.050627638	0.0843149
-0.15055348	0.017777141	0.04930549	0.07244719	0.00786791	-0.0121606095	-0.03516155	0.03300357	-0.05615324	-0.041891582	-0.020799646	-0.077839874	-0.032638732	0.0614393	-0.081653684	0.062382173
-0.045277268	-0.04815899	0.18503173	0.022352513	-0.06579207	0.014902973	-0.017515771	-0.089126095	-0.1141862	-0.09003365	-0.0087193595	0.038479358	0.041883156	0.05967392	0.04022149	-0.12744461
0.006018463	-0.028755309	-0.055301882	0.043742474	0.10378266	-0.2064603	0.014160725	-0.07012282	-0.056520794	-0.07417136	0.10519974	-0.16345376	-0.00059107615	0.05985623	-0.0246747	0.12897334
-0.10980041	-0.045604058	-0.010526878	-0.019798333	-0.06465721	-0.14175312	-0.06617174	-0.15379773	-0.11261752	-0.07344599	-0.09103643	0.00989992	-0.062317673	-0.0140537005	0.0329392	0.035733078
-0.005322112	-0.013709116	-0.012335811	-0.010600017	-0.1238674	0.061636478	-0.015455994	-0.08141071	-0.043256607	-0.055115137	0.069900386	-0.10467536	0.0784711	-0.0043151323	-0.01956708	-0.031403113
-0.041039437	-0.08169063	0.08921137	-0.006778699	0.02211053	0.05070675	-0.06785511	0.086969756	-0.12811828	-0.08032078	-0.042871803	-0.027559713	0.094138876	0.018138004	0.014961336	0.10050602
-0.10014861	0.04227611	0.29705593	0.05787806	-0.04576146	0.100172386	0.010874606	-0.056241345	-0.01081561	-0.07877848	-0.03944356	-0.06857097	0.045330476	0.048241436	0.06911673	-0.024944639
